Date ,close 
2020-08-03,2009.0
2020-08-04,2150.6
2020-08-05,2126.45
2020-08-06,2134.1
2020-08-07,2146.45
2020-08-10,2119.85
2020-08-11,2133.8
2020-08-12,2127.6
2020-08-13,2122.05
2020-08-14,2113.8
2020-08-17,2091.35
2020-08-18,2118.55
2020-08-19,2131.55
2020-08-20,2097.05
2020-08-21,2081.85
2020-08-24,2095.75
2020-08-25,2082.1
2020-08-26,2137.3
2020-08-27,2110.6
2020-08-28,2116.15
2020-08-31,2080.7
2020-09-01,2087.25
2020-09-02,2128.2
2020-09-03,2112.1
2020-09-04,2077.25
2020-09-07,2082.65
2020-09-08,2107.1
2020-09-09,2161.35
2020-09-10,2314.0
2020-09-11,2319.75
2020-09-14,2302.55
2020-09-15,2318.85
2020-09-16,2324.55
2020-09-17,2298.75
2020-09-18,2305.7
2020-09-21,2255.85
2020-09-22,2211.15
2020-09-23,2230.8
2020-09-24,2181.2
2020-09-25,2201.7
2020-09-28,2216.25
2020-09-29,2245.05
2020-09-30,2234.35
2020-10-01,2225.25
2020-10-05,2212.2
2020-10-06,2210.35
2020-10-07,2257.5
2020-10-08,2239.25
2020-10-09,2233.45
2020-10-12,2237.05
2020-10-13,2280.7
2020-10-14,2287.5
2020-10-15,2206.5
2020-10-16,2175.8
2020-10-19,2176.2
2020-10-20,2155.9
2020-10-21,2124.6
2020-10-22,2106.95
2020-10-23,2113.05
2020-10-26,2029.1
2020-10-27,2034.5
2020-10-28,2011.45
2020-10-29,2026.9
2020-10-30,2054.5
2020-11-02,1877.45
2020-11-03,1850.4
2020-11-04,1913.2
2020-11-05,1955.0
2020-11-06,2029.15
2020-11-09,2050.7
2020-11-10,2084.55
2020-11-11,1997.2
2020-11-12,1980.0
2020-11-13,1996.4
2020-11-14,2002.3
2020-11-17,1993.25
2020-11-18,1987.2
2020-11-19,1973.15
2020-11-20,1899.5
2020-11-23,1950.7
2020-11-24,1964.05
2020-11-25,1947.8
2020-11-26,1952.6
2020-11-27,1929.8
2020-12-01,1954.9
2020-12-02,1958.15
2020-12-03,1964.05
2020-12-04,1946.75
2020-12-07,1958.2
2020-12-08,1993.75
2020-12-09,2026.95
2020-12-10,2007.0
2020-12-11,2005.8
2020-12-14,1991.3
2020-12-15,1974.35
2020-12-16,1976.55
2020-12-17,1985.6
2020-12-18,1991.55
2020-12-21,1939.7
2020-12-22,1936.7
2020-12-23,1943.85
2020-12-24,1994.15
2020-12-28,2003.3
2020-12-29,1990.05
2020-12-30,1995.5
2020-12-31,1985.3
2021-01-01,1987.5
2021-01-04,1990.85
2021-01-05,1966.1
2021-01-06,1914.25
2021-01-07,1911.15
2021-01-08,1933.7
2021-01-11,1897.25
2021-01-12,1957.05
2021-01-13,1938.8
2021-01-14,1960.6
2021-01-15,1937.45
2021-01-18,1983.95
2021-01-19,2016.4
2021-01-20,2054.7
2021-01-21,2099.4
2021-01-22,2049.6
2021-01-25,1941.0
2021-01-27,1895.0
2021-01-28,1876.55
2021-01-29,1841.95
2021-02-01,1895.3
2021-02-02,1925.8
2021-02-03,1930.65
2021-02-04,1924.3
2021-02-05,1923.75
2021-02-08,1951.45
2021-02-09,1956.15
2021-02-10,1974.3
2021-02-11,2055.7
2021-02-12,2041.6
2021-02-15,2032.6
2021-02-16,2059.5
2021-02-17,2083.25
2021-02-18,2067.7
2021-02-19,2080.3
2021-02-22,2008.1
2021-02-23,2023.45
2021-02-24,2061.0
2021-02-25,2144.35
2021-02-26,2085.8
2021-03-01,2101.7
2021-03-02,2106.0
2021-03-03,2202.1
2021-03-04,2175.85
2021-03-05,2178.7
2021-03-08,2191.1
2021-03-09,2191.05
2021-03-10,2181.95
2021-03-12,2137.6
2021-03-15,2108.9
2021-03-16,2100.6
2021-03-17,2055.35
2021-03-18,2009.1
2021-03-19,2082.0
2021-03-22,2062.4
2021-03-23,2087.5
2021-03-24,2047.3
2021-03-25,1991.45
2021-03-26,1994.65
2021-03-30,2029.3
2021-03-31,2003.1
2021-04-01,2021.85
2021-04-05,1992.6
2021-04-06,1984.3
2021-04-07,2002.85
2021-04-08,2005.35
2021-04-09,1982.05
2021-04-12,1911.15
2021-04-13,1931.8
2021-04-15,1944.3
2021-04-16,1932.1
2021-04-19,1901.7
2021-04-20,1901.15
2021-04-22,1906.4
2021-04-23,1904.35
2021-04-26,1937.85
2021-04-27,1988.65
2021-04-28,1997.3
2021-04-29,2024.05
2021-04-30,1994.5
2021-05-03,1959.05
2021-05-04,1916.6
2021-05-05,1920.1
2021-05-06,1931.0
2021-05-07,1931.75
2021-05-10,1926.2
2021-05-11,1933.15
2021-05-12,1913.15
2021-05-14,1937.3
2021-05-17,1960.35
2021-05-18,1987.95
2021-05-19,1997.05
2021-05-20,1985.4
2021-05-21,2002.55
2021-05-24,1985.65
2021-05-25,1963.15
2021-05-26,1970.05
2021-05-27,1976.1
2021-05-28,2094.8
2021-05-31,2160.3
2021-06-01,2168.9
2021-06-02,2201.25
2021-06-03,2209.65
2021-06-04,2190.5
2021-06-07,2227.4
2021-06-08,2214.6
2021-06-09,2175.0
2021-06-10,2183.0
2021-06-11,2213.15
2021-06-14,2244.9
2021-06-15,2250.0
2021-06-16,2211.6
2021-06-17,2215.65
2021-06-18,2225.65
2021-06-21,2237.25
2021-06-22,2225.75
2021-06-23,2205.35
2021-06-24,2153.5
2021-06-25,2104.45
2021-06-28,2086.0
2021-06-29,2087.8
2021-06-30,2110.65
2021-07-01,2097.95
2021-07-02,2129.05
2021-07-05,2150.2
2021-07-06,2124.8
2021-07-07,2110.05
2021-07-08,2092.6
2021-07-09,2071.2
2021-07-12,2084.1
2021-07-13,2099.7
2021-07-14,2086.0
2021-07-15,2082.35
2021-07-16,2112.4
2021-07-19,2098.95
2021-07-20,2093.8
2021-07-22,2120.7
2021-07-23,2105.7
2021-07-26,2076.85
2021-07-27,2055.0
2021-07-28,2037.35
2021-07-29,2053.25
2021-07-30,2035.3
2021-08-02,2072.5
2021-08-03,2087.75
2021-08-04,2103.75
2021-08-05,2134.25
2021-08-06,2089.05
2021-08-09,2077.15
2021-08-10,2088.05
2021-08-11,2117.3
2021-08-12,2110.5
2021-08-13,2145.65
2021-08-16,2173.5
2021-08-17,2164.25
2021-08-18,2172.65
2021-08-20,2148.25
2021-08-23,2162.35
2021-08-24,2183.7
2021-08-25,2202.6
2021-08-26,2230.45
2021-08-27,2227.4
2021-08-30,2270.25
2021-08-31,2258.15
2021-09-01,2267.1
2021-09-02,2294.4
2021-09-03,2388.5
2021-09-06,2425.6
2021-09-07,2440.9
2021-09-08,2431.35
2021-09-09,2425.6
2021-09-13,2371.55
2021-09-14,2368.45
2021-09-15,2378.3
2021-09-16,2428.2
2021-09-17,2390.55
2021-09-20,2394.35
2021-09-21,2404.7
2021-09-22,2430.5
2021-09-23,2489.9
2021-09-24,2482.7
2021-09-27,2524.45
2021-09-28,2548.05
2021-09-29,2527.85
2021-09-30,2519.25
2021-10-01,2523.7
2021-10-04,2556.15
2021-10-05,2609.2
2021-10-06,2559.85
2021-10-07,2572.4
2021-10-08,2671.25
2021-10-11,2652.65
2021-10-12,2667.8
2021-10-13,2694.95
2021-10-14,2700.4
2021-10-18,2707.6
2021-10-19,2731.85
2021-10-20,2700.4
2021-10-21,2622.5
2021-10-22,2627.4
2021-10-25,2601.8
2021-10-26,2661.05
2021-10-27,2627.4
2021-10-28,2598.6
2021-10-29,2536.25
2021-11-01,2537.8
2021-11-02,2500.8
2021-11-03,2483.6
2021-11-04,2498.85
2021-11-08,2501.95
2021-11-09,2521.7
2021-11-10,2549.9
2021-11-11,2554.55
2021-11-12,2593.1
2021-11-15,2577.8
2021-11-16,2517.9
2021-11-17,2464.0
2021-11-18,2473.3
2021-11-22,2363.75
2021-11-23,2385.85
2021-11-24,2351.4
2021-11-25,2492.95
2021-11-26,2412.6
2021-11-29,2441.5
2021-11-30,2405.4
2021-12-01,2467.0
2021-12-02,2482.85
2021-12-03,2408.25
2021-12-06,2362.6
2021-12-07,2381.85
2021-12-08,2418.1
2021-12-09,2456.45
2021-12-10,2458.95
2021-12-13,2409.65
2021-12-14,2380.15
2021-12-15,2373.2
2021-12-16,2403.9
2021-12-17,2340.45
2021-12-20,2277.35
2021-12-21,2311.25
2021-12-22,2366.1
2021-12-23,2365.25
2021-12-24,2372.8
2021-12-27,2370.25
2021-12-28,2398.4
2021-12-29,2402.5
2021-12-30,2359.1
2021-12-31,2368.15
2022-01-03,2403.85
2022-01-04,2458.1
2022-01-05,2469.6
2022-01-06,2416.5
2022-01-07,2436.0
2022-01-10,2438.0
2022-01-11,2455.55
2022-01-12,2521.1
2022-01-13,2535.3
2022-01-14,2539.0
2022-01-17,2552.25
2022-01-18,2521.8
2022-01-19,2521.6
2022-01-20,2477.45
2022-01-21,2477.85
2022-01-24,2377.9
2022-01-25,2373.25
2022-01-27,2338.1
2022-01-28,2335.85
2022-01-31,2386.6
2022-02-01,2378.7
2022-02-02,2383.55
2022-02-03,2352.75
2022-02-04,2331.3
2022-02-07,2317.1
2022-02-08,2356.05
2022-02-09,2383.5
2022-02-10,2381.05
2022-02-11,2376.4
2022-02-14,2338.55
2022-02-15,2417.95
2022-02-16,2412.95
2022-02-17,2443.5
2022-02-18,2424.4
2022-02-21,2399.9
2022-02-22,2389.0
2022-02-23,2374.05
2022-02-24,2255.75
2022-02-25,2283.95
2022-02-28,2359.55
2022-03-02,2398.55
2022-03-03,2378.3
2022-03-04,2325.55
2022-03-07,2239.55
2022-03-08,2235.5
2022-03-09,2354.1
2022-03-10,2392.25
2022-03-11,2399.15
2022-03-14,2418.85
2022-03-15,2363.45
2022-03-16,2403.35
2022-03-17,2481.7
2022-03-21,2467.4
2022-03-22,2531.15
2022-03-23,2539.2
2022-03-24,2578.65
2022-03-25,2595.85
2022-03-28,2621.95
2022-03-29,2622.55
2022-03-30,2672.95
2022-03-31,2634.75
2022-04-01,2655.85
2022-04-04,2663.7
2022-04-05,2626.05
2022-04-06,2619.05
2022-04-07,2572.85
2022-04-08,2615.65
2022-04-11,2610.2
2022-04-12,2561.05
2022-04-13,2551.65
2022-04-18,2543.85
2022-04-19,2640.8
2022-04-20,2718.45
2022-04-21,2782.1
2022-04-22,2758.8
2022-04-25,2695.0
2022-04-26,2775.65
2022-04-27,2778.35
2022-04-28,2819.85
2022-04-29,2790.25
2022-05-02,2780.45
2022-05-04,2693.65
2022-05-05,2640.9
2022-05-06,2620.65
2022-05-09,2518.3
2022-05-10,2474.65
2022-05-11,2449.3
2022-05-12,2399.4
2022-05-13,2426.6
2022-05-16,2427.2
2022-05-17,2529.15
2022-05-18,2538.35
2022-05-19,2479.85
2022-05-20,2624.45
2022-05-23,2606.9
2022-05-24,2615.85
2022-05-25,2612.0
2022-05-26,2587.1
2022-05-27,2575.1
2022-05-30,2664.8
2022-05-31,2632.65
2022-06-01,2633.5
2022-06-02,2724.3
2022-06-03,2779.5
2022-06-06,2767.55
2022-06-07,2772.75
2022-06-08,2724.05
2022-06-09,2798.75
2022-06-10,2714.25
2022-06-13,2662.9
2022-06-14,2628.1
2022-06-15,2596.3
2022-06-16,2560.0
2022-06-17,2590.0
2022-06-20,2543.05
2022-06-21,2584.1
2022-06-22,2505.6
2022-06-23,2464.95
2022-06-24,2500.05
2022-06-27,2492.65
2022-06-28,2527.7
2022-06-29,2580.15
2022-06-30,2595.65
2022-07-01,2408.7
2022-07-04,2413.7
2022-07-05,2433.25
2022-07-06,2411.85
2022-07-07,2388.1
2022-07-08,2391.4
2022-07-11,2423.9
2022-07-12,2420.45
2022-07-13,2377.55
2022-07-14,2397.15
2022-07-15,2401.8
2022-07-18,2422.25
2022-07-19,2437.1
2022-07-20,2503.0
2022-07-21,2486.3
2022-07-22,2503.1
2022-07-25,2420.4
2022-07-26,2421.5
2022-07-27,2419.2
2022-07-28,2457.1
2022-07-29,2509.45
2022-08-01,2574.85
2022-08-02,2584.65
2022-08-03,2606.35
2022-08-04,2571.9
2022-08-05,2534.0
2022-08-08,2567.15
2022-08-10,2582.5
2022-08-11,2591.1
2022-08-12,2633.0
2022-08-16,2651.3
2022-08-17,2665.15
2022-08-18,2661.3
2022-08-19,2613.85
2022-08-22,2606.6
2022-08-23,2646.8
2022-08-24,2639.75
2022-08-25,2632.05
2022-08-26,2618.0
2022-08-29,2597.65
2022-08-30,2637.95
2022-09-01,2560.4
2022-09-02,2530.5
2022-09-05,2569.8
2022-09-06,2596.85
2022-09-07,2581.75
2022-09-08,2585.4
2022-09-09,2569.3
2022-09-12,2598.05
2022-09-13,2619.75
2022-09-14,2588.35
2022-09-15,2562.7
2022-09-16,2499.2
2022-09-19,2502.45
2022-09-20,2502.85
2022-09-21,2509.75
2022-09-22,2486.1
2022-09-23,2439.5
2022-09-26,2377.35
2022-09-27,2396.25
2022-09-28,2332.45
2022-09-29,2325.3
2022-09-30,2377.75
2022-10-03,2369.5
2022-10-04,2413.2
2022-10-06,2422.1
2022-10-07,2432.35
2022-10-10,2405.8
2022-10-11,2357.9
2022-10-12,2375.25
2022-10-13,2382.8
2022-10-14,2370.7
2022-10-17,2408.75
2022-10-18,2451.25
2022-10-19,2493.9
2022-10-20,2500.6
2022-10-21,2471.6
2022-10-24,2479.85
2022-10-25,2441.55
2022-10-27,2451.15
2022-10-28,2526.15
2022-10-31,2549.6
2022-11-01,2529.85
2022-11-02,2545.65
2022-11-03,2555.15
2022-11-04,2592.75
2022-11-07,2606.6
2022-11-09,2604.0
2022-11-10,2572.5
2022-11-11,2631.8
2022-11-14,2619.05
2022-11-15,2607.3
2022-11-16,2592.35
2022-11-17,2599.05
2022-11-18,2597.65
2022-11-21,2550.9
2022-11-22,2565.05
2022-11-23,2557.05
2022-11-24,2579.1
2022-11-25,2617.6
2022-11-28,2707.55
2022-11-29,2712.2
2022-11-30,2731.35
2022-12-01,2723.3
2022-12-02,2722.15
2022-12-05,2682.45
2022-12-06,2690.2
2022-12-07,2650.5
2022-12-08,2649.25
2022-12-09,2609.1
2022-12-12,2613.1
2022-12-13,2625.0
2022-12-14,2615.5
2022-12-15,2578.35
2022-12-16,2565.6
2022-12-19,2599.3
2022-12-20,2621.8
2022-12-21,2584.5
2022-12-22,2577.8
2022-12-23,2502.2
2022-12-26,2524.05
2022-12-27,2544.7
2022-12-28,2544.45
2022-12-29,2543.3
2022-12-30,2547.2
2023-01-02,2575.9
2023-01-03,2557.05
2023-01-04,2518.55
2023-01-05,2514.05
2023-01-06,2536.9
2023-01-09,2596.8
2023-01-10,2558.4
2023-01-11,2526.15
2023-01-12,2471.6
2023-01-13,2467.6
2023-01-16,2444.1
2023-01-17,2478.8
2023-01-18,2474.7
2023-01-19,2472.05
2023-01-20,2442.65
2023-01-23,2430.3
2023-01-24,2415.95
2023-01-25,2382.55
2023-01-27,2337.35
2023-01-30,2359.75
2023-01-31,2353.85
2023-02-01,2339.9
2023-02-02,2326.95
2023-02-03,2329.0
2023-02-06,2311.45
2023-02-07,2305.9
2023-02-08,2351.95
2023-02-09,2356.05
2023-02-10,2336.65
2023-02-13,2323.35
2023-02-14,2378.1
2023-02-15,2431.95
2023-02-16,2430.05
2023-02-17,2440.2
2023-02-20,2414.4
2023-02-21,2434.1
2023-02-22,2378.9
2023-02-23,2367.5
2023-02-24,2383.7
2023-02-27,2367.85
2023-02-28,2322.55
2023-03-01,2343.9
2023-03-02,2326.05
2023-03-03,2385.4
2023-03-06,2408.7
2023-03-08,2417.35
2023-03-09,2359.25
2023-03-10,2322.7
2023-03-13,2284.5
2023-03-14,2275.95
2023-03-15,2237.05
2023-03-16,2225.9
2023-03-17,2223.1
2023-03-20,2201.25
2023-03-21,2269.7
2023-03-22,2276.6
2023-03-23,2247.8
2023-03-24,2203.3
2023-03-27,2237.55
2023-03-28,2248.0
2023-03-29,2234.7
2023-03-31,2331.05
2023-04-03,2331.45
2023-04-05,2325.85
2023-04-06,2341.45
2023-04-10,2324.85
2023-04-11,2336.35
2023-04-12,2346.65
2023-04-13,2355.5
2023-04-17,2367.45
2023-04-18,2340.35
2023-04-19,2352.0
2023-04-20,2346.05
2023-04-21,2349.0
2023-04-24,2358.0
2023-04-25,2376.05
2023-04-26,2362.1
2023-04-27,2377.05
2023-04-28,2420.5
2023-05-02,2441.05
2023-05-03,2420.1
2023-05-04,2448.0
2023-05-05,2441.75
2023-05-08,2471.9
2023-05-09,2479.55
2023-05-10,2496.6
2023-05-11,2480.3
2023-05-12,2484.35
2023-05-15,2489.25
2023-05-16,2453.8
2023-05-17,2439.3
2023-05-18,2434.05
2023-05-19,2441.95
2023-05-22,2455.0
2023-05-23,2454.55
2023-05-24,2440.25
2023-05-25,2439.95
2023-05-26,2506.5
2023-05-29,2520.6
2023-05-30,2519.95
2023-05-31,2469.9
2023-06-01,2463.25
2023-06-02,2455.2
2023-06-05,2477.25
2023-06-06,2479.35
2023-06-07,2498.15
2023-06-08,2499.65
2023-06-09,2481.95
2023-06-12,2484.15
2023-06-13,2520.85
2023-06-14,2551.85
2023-06-15,2552.55
2023-06-16,2577.4
2023-06-19,2551.8
2023-06-20,2557.1
2023-06-21,2564.3
2023-06-22,2535.5
2023-06-23,2514.75
2023-06-26,2495.55
2023-06-27,2496.45
2023-06-28,2529.5
2023-06-30,2550.25
2023-07-03,2615.7
2023-07-04,2588.75
2023-07-05,2584.5
2023-07-06,2638.75
2023-07-07,2633.6
2023-07-10,2735.05
2023-07-11,2764.7
2023-07-12,2767.75
2023-07-13,2743.0
2023-07-14,2740.7
2023-07-17,2796.7
2023-07-18,2820.45
2023-07-19,2841.85
2023-07-20,2619.85
2023-07-21,2538.75
2023-07-24,2487.4
2023-07-25,2485.8
2023-07-26,2526.2
2023-07-27,2502.7
2023-07-28,2527.85
2023-07-31,2549.25
2023-08-01,2513.2
2023-08-02,2486.35
2023-08-03,2475.9
2023-08-04,2509.55
2023-08-07,2523.85
2023-08-08,2508.65
2023-08-09,2525.2
2023-08-10,2536.45
2023-08-11,2547.15
2023-08-14,2577.25
2023-08-16,2575.15
2023-08-17,2538.0
2023-08-18,2556.8
2023-08-21,2520.0
2023-08-22,2519.4
2023-08-23,2522.2
