Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2019-04-10,7218.95,7218.95,7144.6,7216.55,7176.5,7186.35,7179.12,9929.0,6317.7,590107.0,4236448139.6,58826.0
2019-04-11,7186.95,7220.0,7150.0,7186.35,7196.0,7187.85,7181.47,9929.0,6317.7,609539.0,4377388415.5,54248.0
2019-04-12,7188.9,7357.0,7161.05,7187.85,7348.0,7342.85,7280.17,9929.0,6317.7,929935.0,6770086682.85,81115.0
2019-04-15,7351.05,7389.95,7295.0,7342.85,7352.0,7352.5,7344.14,9929.0,6317.7,585205.0,4297829669.5,62806.0
2019-04-16,7369.9,7475.0,7350.0,7352.5,7460.95,7458.55,7437.45,9929.0,6317.7,707823.0,5264397805.8,92307.0
2019-04-18,7533.1,7539.35,7434.05,7458.55,7440.0,7447.45,7478.62,9929.0,6317.7,713163.0,5333478619.75,56292.0
2019-04-22,7422.0,7424.9,7300.0,7447.45,7325.0,7321.25,7350.38,9929.0,6317.7,479609.0,3525306803.55,54650.0
2019-04-23,7327.0,7388.9,7006.0,7321.25,7061.0,7048.9,7231.32,9929.0,6317.7,952628.0,6888761860.05,76805.0
2019-04-24,7065.0,7101.95,6910.0,7048.9,6994.35,7016.7,6989.53,9929.0,6317.7,1063510.0,7433434629.2,122009.0
2019-04-25,7014.75,7144.95,6865.0,7016.7,6880.0,6905.25,6965.15,9929.0,6317.7,3075510.0,21421400565.2,275395.0
2019-04-26,6805.0,6886.85,6750.0,6905.25,6844.4,6842.85,6805.2,9929.0,6317.7,1999920.0,13609855777.05,174307.0
2019-04-30,6700.0,6750.0,6630.0,6842.85,6638.6,6666.4,6683.07,9929.0,6317.7,1640025.0,10960405883.9,166409.0
2019-05-02,6550.0,6709.95,6525.0,6666.4,6670.0,6683.25,6643.36,9929.0,6317.7,1337101.0,8882841034.6,115121.0
2019-05-03,6675.0,6780.0,6675.0,6683.25,6705.5,6710.0,6743.66,9929.0,6317.7,795679.0,5365789580.7,67142.0
2019-05-06,6659.0,6732.0,6639.3,6710.0,6706.25,6709.65,6698.71,9929.0,6317.7,480317.0,3217505520.05,50892.0
2019-05-07,6744.9,6785.25,6680.0,6709.65,6693.0,6702.0,6737.56,9929.0,6317.7,586684.0,3952820674.4,69696.0
2019-05-08,6679.0,6693.0,6616.0,6702.0,6650.0,6650.15,6655.7,9929.0,6317.7,552749.0,3678929102.2,59897.0
2019-05-09,6637.0,6678.0,6600.0,6650.15,6609.85,6624.95,6646.86,9929.0,6317.7,570000.0,3788709570.9,71334.0
2019-05-10,6623.0,6664.9,6575.0,6624.95,6630.0,6631.6,6622.41,9929.0,6317.7,608669.0,4030855439.15,75423.0
2019-05-13,6626.0,6659.3,6500.0,6631.6,6523.0,6543.75,6603.04,9929.0,6317.7,555672.0,3669122665.4,74137.0
2019-05-14,6511.0,6612.0,6450.0,6543.75,6580.0,6576.2,6549.98,9929.0,6317.7,843313.0,5523683293.35,92532.0
2019-05-15,6590.0,6640.0,6463.3,6576.2,6467.0,6493.75,6571.26,9929.0,6317.7,612357.0,4023959332.45,71165.0
2019-05-16,6506.0,6527.3,6441.4,6493.75,6480.0,6479.65,6478.72,9929.0,6317.7,555991.0,3602110443.1,53765.0
2019-05-17,6497.0,6790.0,6485.0,6479.65,6769.95,6706.85,6608.78,9929.0,6317.7,782196.0,5169360544.35,82076.0
2019-05-20,6875.0,7150.0,6860.0,6706.85,7089.0,7084.6,7032.43,9929.0,6317.7,1286198.0,9045095148.05,158544.0
2019-05-21,7105.0,7137.75,6818.0,7084.6,6871.8,6875.35,6988.32,9929.0,6317.7,973836.0,6805478189.2,132504.0
2019-05-22,6877.2,6930.55,6841.0,6875.35,6900.0,6899.8,6896.05,9929.0,6317.7,645280.0,4449882435.6,84382.0
2019-05-23,6996.0,7049.1,6830.0,6899.8,6902.2,6929.25,6970.56,9929.0,6317.7,1364516.0,9511440775.35,172058.0
2019-05-24,6964.95,7120.0,6886.75,6929.25,7090.0,7093.15,7027.47,9929.0,6317.7,1002742.0,7046739033.35,115405.0
2019-05-27,7095.0,7193.9,6900.05,7093.15,7036.65,7068.45,7092.46,9929.0,6317.7,1022289.0,7250547210.5,118094.0
2019-05-28,7067.0,7130.0,7031.5,7068.45,7043.5,7054.65,7071.19,9929.0,6317.7,915732.0,6475312499.8,100359.0
2019-05-29,7001.0,7009.0,6870.0,7054.65,6880.0,6891.45,6936.62,9929.0,6317.7,768022.0,5327477410.35,77100.0
2019-05-30,6890.0,6921.0,6825.0,6891.45,6847.55,6867.7,6872.77,9929.0,6317.7,850456.0,5844991842.6,75608.0
2019-05-31,6891.0,6961.3,6825.0,6867.7,6830.0,6869.85,6894.5,9929.0,6317.7,1084204.0,7475047661.45,95717.0
2019-06-03,6760.0,7055.0,6760.0,6869.85,7035.05,7022.9,6952.57,9929.0,6317.7,1157809.0,8049748466.8,103872.0
2019-06-04,7000.0,7099.0,6971.75,7022.9,7080.65,7051.8,7020.96,9929.0,6317.7,575281.0,4039023299.5,61414.0
2019-06-06,7060.2,7099.0,6928.0,7051.8,6980.0,6988.7,7023.41,9929.0,6317.7,720856.0,5062865011.65,82118.0
2019-06-07,6990.0,6990.0,6862.65,6988.7,6950.0,6948.25,6939.99,9929.0,6317.7,470376.0,3264402531.7,58091.0
2019-06-10,6980.0,7043.3,6922.0,6948.25,6995.0,6969.95,6974.91,9929.0,6317.7,395116.0,2755898692.85,50060.0
2019-06-11,6989.95,7018.2,6930.0,6969.95,6963.7,6978.3,6970.4,9929.0,6317.7,387309.0,2699697432.7,51692.0
2019-06-12,6963.8,6967.95,6825.05,6978.3,6866.0,6852.0,6881.07,9929.0,6317.7,494886.0,3405346796.1,61309.0
2019-06-13,6843.0,6863.7,6766.3,6852.0,6770.0,6784.7,6809.0,9929.0,6317.7,561159.0,3820931953.05,64664.0
2019-06-14,6775.0,6839.0,6727.35,6784.7,6744.0,6747.4,6768.04,9929.0,6317.7,449930.0,3045144274.75,47943.0
2019-06-17,6749.4,6768.05,6560.5,6747.4,6590.0,6581.65,6645.88,9929.0,6317.7,567397.0,3770850931.75,70473.0
2019-06-18,6604.5,6649.0,6390.0,6581.65,6485.0,6439.0,6512.14,9929.0,6317.7,1048826.0,6830101386.4,98693.0
2019-06-19,6485.0,6560.65,6380.0,6439.0,6389.95,6424.65,6476.71,9929.0,6317.7,715496.0,4634056851.05,72465.0
2019-06-20,6390.0,6649.0,6340.25,6424.65,6629.0,6616.75,6486.49,9929.0,6317.7,992450.0,6437516526.25,91432.0
2019-06-21,6549.0,6549.0,6370.2,6616.75,6425.0,6417.25,6443.31,9929.0,6317.7,1345890.0,8671983752.55,143708.0
2019-06-24,6411.0,6497.1,6322.85,6417.25,6456.0,6459.9,6417.75,9929.0,6317.7,911826.0,5851867572.65,87935.0
2019-06-25,6459.0,6540.0,6427.35,6459.9,6509.0,6522.5,6501.51,9929.0,6317.7,580392.0,3773426143.7,55789.0
2019-06-26,6519.0,6557.8,6460.1,6522.5,6468.0,6480.3,6501.77,9929.0,6317.7,572239.0,3720565277.75,56207.0
2019-06-27,6496.2,6575.0,6475.0,6480.3,6482.0,6486.7,6521.87,9929.0,6317.7,1022011.0,6665426409.5,111315.0
2019-06-28,6500.0,6550.0,6475.0,6486.7,6539.0,6534.65,6523.49,9929.0,6317.7,618701.0,4036089916.3,59961.0
2019-07-01,6600.0,6618.0,6490.0,6534.65,6501.0,6507.85,6528.23,9929.0,6317.7,754667.0,4926640760.05,64626.0
2019-07-02,6510.05,6588.8,6482.0,6507.85,6582.0,6560.0,6528.06,9929.0,6317.7,518084.0,3382083492.9,45162.0
2019-07-03,6582.0,6590.0,6515.05,6560.0,6532.35,6533.8,6554.19,9929.0,6317.7,517709.0,3393165296.3,44855.0
2019-07-04,6540.0,6588.0,6510.2,6533.8,6531.0,6544.45,6555.09,9929.0,6317.7,576449.0,3778673868.75,52529.0
2019-07-05,6547.2,6579.0,6300.0,6544.45,6320.0,6360.0,6483.81,9929.0,6300.0,866460.0,5617965484.55,80160.0
2019-07-08,6280.1,6283.15,5985.65,6360.0,6052.85,6038.7,6091.11,9929.0,5985.65,1927495.0,11740585131.45,202330.0
2019-07-09,6060.0,6070.0,5910.0,6038.7,5950.0,5945.45,5990.44,9929.0,5910.0,1337999.0,8015196039.8,149864.0
